txn_id,account_id,txn_date,txn_type,amount,channel
T001790,A00331,3/7/2025,Credit,234769.95,UPI
T001791,A01094,1/19/2024,Credit,261444.09,IMPS
T001792,A01154,12/20/2024,Debit,7620.69,NEFT
T001793,A00144,1/29/2024,Credit,386525.49,IMPS
T001794,A00616,1/6/2025,Credit,380128.37,NEFT
T001795,A00184,3/15/2024,Credit,215005.26,NEFT
T001796,A00810,3/16/2024,Debit,274162.56,NEFT
T001797,A00252,4/10/2024,Credit,147171.13,NEFT
T001798,A00287,12/27/2024,Credit,70499.27,Branch
T001799,A01140,9/19/2024,Debit,267194.49,UPI
T001800,A00573,7/26/2024,Debit,283777.28,ATM
T001801,A00885,8/5/2024,Credit,310952.86,NEFT
T001802,A00432,2/25/2024,Credit,79736.88,NEFT
T001803,A01034,2/11/2025,Debit,303505.93,Branch
T001804,A00652,11/18/2023,Credit,392477.33,Branch
T001805,A00702,7/12/2024,Credit,264024.45,NEFT
T001806,A00536,2/5/2024,Debit,270013.81,NEFT
T001807,A00928,10/20/2023,Debit,279059.23,NEFT
T001808,A00560,1/2/2025,Debit,260067.5,UPI
T001809,A00504,6/26/2025,Debit,317676.01,Branch
T001810,A00659,4/12/2025,Debit,59244.81,ATM
T001811,A00700,11/30/2023,Debit,264616.4,ATM
T001812,A00432,4/7/2025,Debit,341095.89,Branch
T001813,A00942,9/7/2024,Debit,320455.27,ATM
T001814,A00673,2/18/2024,Credit,390816.48,Branch
T001815,A00033,7/4/2025,Debit,36416.66,ATM
T001816,A00274,12/27/2024,Debit,15414.37,Branch
T001817,A00005,5/4/2025,Debit,401445.09,Branch
T001818,A00976,4/13/2024,Credit,214434.28,IMPS
T001819,A00009,7/29/2025,Credit,181574.37,NEFT
T001820,A00020,12/6/2024,Credit,421962.09,NEFT
T001821,A00356,1/6/2024,Debit,284717.91,Branch
T001822,A00847,2/9/2025,Credit,448406.41,UPI
T001823,A01139,8/28/2025,Debit,11784.48,NEFT
T001824,A01002,9/11/2025,Debit,297391.33,NEFT
T001825,A00805,2/14/2025,Debit,63339.45,NEFT
T001826,A01103,6/9/2025,Debit,471639.68,IMPS
T001827,A00167,8/2/2025,Credit,66437.25,IMPS
T001828,A00159,5/15/2024,Debit,440601.64,UPI
T001829,A01104,9/11/2024,Debit,382023.86,UPI
T001830,A00064,10/12/2023,Debit,179317.49,Branch
T001831,A00912,12/30/2023,Credit,424650.14,NEFT
T001832,A00253,11/22/2024,Debit,315566.76,UPI
T001833,A00723,7/24/2024,Credit,288698.38,ATM
T001834,A00771,4/3/2025,Credit,415535.4,IMPS
T001835,A00734,7/5/2025,Credit,93467.31,Branch
T001836,A00793,10/11/2023,Credit,7444.8,IMPS
T001837,A00363,7/12/2024,Credit,488891.15,ATM
T001838,A00018,5/1/2024,Debit,276692.68,NEFT
T001839,A00256,3/17/2024,Debit,3021.6,IMPS
T001840,A00948,11/12/2024,Credit,471809.69,IMPS
T001841,A00759,3/10/2024,Debit,448671.44,ATM
T001842,A00396,12/14/2024,Credit,184335.03,UPI
T001843,A00911,10/15/2024,Debit,69686.19,IMPS
T001844,A00020,10/23/2023,Debit,36512.55,ATM
T001845,A00454,2/23/2024,Credit,230546.66,IMPS
T001846,A00041,12/21/2023,Debit,167873.64,UPI
T001847,A00576,6/12/2024,Credit,157245.86,NEFT
T001848,A00733,7/24/2025,Debit,478672.72,Branch
T001849,A00393,12/19/2024,Debit,230339.27,IMPS
T001850,A00185,10/7/2024,Debit,228513.38,ATM
T001851,A00621,6/13/2025,Debit,353062.56,IMPS
T001852,A00453,8/3/2025,Credit,335515.01,ATM
T001853,A00480,4/20/2025,Debit,69071.07,NEFT
T001854,A01012,10/30/2023,Debit,148469.25,IMPS
T001855,A00744,6/10/2025,Credit,301101.38,UPI
T001856,A00076,4/27/2024,Debit,392050.77,IMPS
T001857,A00575,7/27/2025,Debit,48376.34,IMPS
T001858,A01010,10/14/2023,Credit,336519.84,ATM
T001859,A00429,6/5/2024,Credit,417409.36,UPI
T001860,A00015,8/11/2024,Credit,275757.77,UPI
T001861,A00402,10/20/2023,Credit,140237.41,NEFT
T001862,A00812,11/3/2023,Debit,304314.98,ATM
T001863,A00228,5/13/2025,Debit,296151.09,NEFT
T001864,A00569,7/18/2025,Credit,469988.7,Branch
T001865,A01166,9/8/2025,Credit,217927.65,NEFT
T001866,A01025,4/22/2024,Credit,88595.37,ATM
T001867,A01012,7/29/2025,Credit,70542.55,ATM
T001868,A00350,4/18/2025,Debit,471518.26,NEFT
T001869,A01131,10/12/2023,Credit,167200.29,UPI
T001870,A00397,7/28/2025,Credit,293858.67,ATM
T001871,A01159,2/12/2025,Debit,224694.62,ATM
T001872,A01158,2/20/2025,Credit,405600.26,IMPS
T001873,A00360,3/25/2024,Credit,440832.56,UPI
T001874,A00134,1/12/2025,Debit,456715.13,ATM
T001875,A00263,7/28/2024,Debit,132240.47,IMPS
T001876,A00134,9/27/2024,Debit,365732.5,IMPS
T001877,A00261,10/2/2023,Debit,133273.88,ATM
T001878,A00532,9/4/2024,Debit,66031.99,NEFT
T001879,A01168,8/26/2024,Debit,411671.42,IMPS
T001880,A00467,7/15/2025,Debit,173371.06,ATM
T001881,A01072,8/31/2024,Debit,146894.87,NEFT
T001882,A00562,12/3/2024,Credit,243104.67,Branch
T001883,A00393,5/21/2024,Credit,417520.66,IMPS
T001884,A00048,8/20/2025,Debit,159548.33,Branch
T001885,A01092,8/29/2025,Debit,389773.2,ATM
T001886,A00518,8/11/2024,Debit,63296.88,NEFT
T001887,A01148,5/20/2024,Credit,422476.43,UPI
T001888,A00930,5/20/2025,Debit,70853.82,UPI
T001889,A00005,7/31/2024,Credit,422297.59,NEFT
T001890,A00875,1/29/2024,Credit,183647.72,NEFT
T001891,A00107,4/19/2024,Credit,415269.22,ATM
T001892,A00662,12/10/2023,Credit,355182.28,UPI
T001893,A00886,4/16/2025,Debit,9129.1,UPI
T001894,A00834,11/6/2023,Credit,367185.23,Branch
T001895,A00562,1/15/2025,Credit,31778.33,NEFT
T001896,A00250,1/22/2025,Credit,199709.29,NEFT
T001897,A01062,4/10/2024,Debit,462677.85,IMPS
T001898,A00956,7/27/2025,Debit,449248.36,Branch
T001899,A01015,3/31/2024,Credit,205063.37,NEFT
T001900,A00741,6/4/2024,Debit,475324.51,ATM
T001901,A01060,12/3/2023,Debit,229733.14,IMPS
T001902,A00090,3/29/2024,Debit,105714.93,NEFT
T001903,A00460,12/4/2023,Debit,68092.61,NEFT
T001904,A00097,2/3/2024,Debit,423824.4,UPI
T001905,A00570,8/29/2024,Debit,235054.35,ATM
T001906,A00861,10/28/2024,Debit,88894.9,NEFT
T001907,A01091,10/21/2024,Debit,81561.2,IMPS
T001908,A00920,6/6/2024,Credit,280039.01,Branch
T001909,A00648,1/27/2024,Credit,164116.37,ATM
T001910,A00011,1/16/2024,Debit,360587.64,NEFT
T001911,A00803,9/22/2024,Credit,393794.98,IMPS
T001912,A00399,12/26/2024,Credit,2627.93,ATM
T001913,A00686,6/27/2024,Credit,44570.81,Branch
T001914,A00168,9/4/2025,Debit,260133.31,ATM
T001915,A01172,6/8/2025,Credit,472665.4,Branch
T001916,A00052,2/8/2024,Credit,408431.86,Branch
T001917,A00463,6/14/2024,Debit,91465.83,Branch
T001918,A00868,10/10/2024,Credit,344454.77,IMPS
T001919,A00153,12/28/2024,Credit,358566.67,IMPS
T001920,A00512,7/16/2024,Credit,120261.2,NEFT
T001921,A00404,1/1/2024,Debit,68211.24,IMPS
T001922,A00337,1/30/2025,Credit,209900.68,Branch
T001923,A00675,3/12/2025,Credit,194804.09,UPI
T001924,A00637,9/16/2023,Credit,466986.8,IMPS
T001925,A00129,11/8/2023,Debit,462105.57,NEFT
T001926,A00199,7/10/2025,Credit,397441.17,IMPS
T001927,A00058,12/9/2024,Credit,186633.5,ATM
T001928,A00983,2/26/2025,Credit,240787.02,Branch
T001929,A00885,5/12/2025,Credit,29552.84,UPI
T001930,A00050,2/15/2024,Debit,175780.99,UPI
T001931,A00685,2/14/2024,Credit,281272.89,NEFT
T001932,A00513,1/16/2025,Credit,349037.67,Branch
T001933,A00507,12/16/2023,Debit,474400.81,IMPS
T001934,A00221,7/15/2024,Credit,45824.26,NEFT
T001935,A00970,6/21/2025,Credit,287223.04,Branch
T001936,A00489,12/3/2023,Debit,487364.81,IMPS
T001937,A00698,2/1/2024,Debit,305248.16,IMPS
T001938,A00112,3/12/2025,Debit,421935.87,Branch
T001939,A00684,1/26/2025,Debit,442965.7,ATM
T001940,A01065,7/30/2025,Credit,54692.73,NEFT
T001941,A00485,5/12/2024,Debit,408159.18,IMPS
T001942,A00150,10/8/2024,Debit,43178.21,ATM
T001943,A00899,9/17/2023,Credit,93046.3,UPI
T001944,A00196,4/3/2025,Debit,40527.33,UPI
T001945,A00915,4/3/2024,Credit,440067.96,IMPS
T001946,A01186,7/15/2024,Credit,371959.7,IMPS
T001947,A00256,2/28/2025,Credit,113783.64,ATM
T001948,A00176,11/6/2024,Credit,408488.54,Branch
T001949,A00125,11/18/2024,Debit,396993.15,NEFT
T001950,A00069,8/24/2025,Debit,26714.73,UPI
T001951,A00773,10/28/2024,Credit,284798.99,ATM
T001952,A00642,2/2/2024,Debit,99884.82,ATM
T001953,A00134,1/18/2024,Debit,16510.74,Branch
T001954,A00262,7/1/2024,Debit,35533,UPI
T001955,A00127,1/11/2025,Debit,215150.96,UPI
T001956,A00906,10/14/2023,Debit,157023.66,ATM
T001957,A00113,7/6/2025,Credit,7451.45,Branch
T001958,A00618,9/23/2023,Debit,478494.85,NEFT
T001959,A00885,1/16/2025,Debit,128287.2,IMPS
T001960,A00135,2/27/2025,Credit,350360.46,IMPS
T001961,A00209,6/9/2024,Debit,493988.33,UPI
T001962,A00115,1/1/2025,Debit,43403.19,UPI
T001963,A01146,4/20/2024,Credit,252139.59,UPI
T001964,A00107,2/27/2024,Debit,392625.27,UPI
T001965,A00604,7/14/2025,Debit,280931.01,Branch
T001966,A00782,6/2/2025,Debit,163681.68,IMPS
T001967,A00823,8/29/2025,Debit,146588.48,UPI
T001968,A00197,8/27/2024,Debit,405383.01,UPI
T001969,A00842,7/10/2025,Credit,70510.54,UPI
T001970,A00478,2/8/2024,Debit,283786.74,Branch
T001971,A00022,6/9/2024,Credit,234215.78,IMPS
T001972,A00929,7/30/2025,Debit,296589.73,NEFT
T001973,A00787,11/7/2024,Credit,286584.87,NEFT
T001974,A00951,2/9/2024,Credit,432615.74,ATM
T001975,A00877,5/19/2024,Credit,206121.3,UPI
T001976,A00208,5/28/2025,Credit,65839.38,Branch
T001977,A00696,2/11/2025,Credit,128619.71,UPI
T001978,A00054,3/28/2025,Credit,478279.29,NEFT
T001979,A00930,8/3/2024,Credit,383018.95,UPI
T001980,A01060,6/29/2024,Debit,206768.46,UPI
T001981,A00673,1/5/2025,Credit,366377.96,IMPS
T001982,A00395,5/26/2025,Debit,479672.15,IMPS
T001983,A00222,9/22/2024,Debit,396536.46,IMPS
T001984,A00211,4/21/2025,Credit,257383.73,Branch
T001985,A00026,10/26/2023,Credit,70711.21,Branch
T001986,A00139,2/8/2024,Debit,237120.05,UPI
T001987,A00397,3/17/2024,Debit,402406.26,NEFT
T001988,A01174,11/26/2023,Debit,405487.3,UPI
T001989,A00259,7/7/2025,Credit,41412.97,IMPS
T001990,A01043,2/21/2025,Debit,450858.1,IMPS
T001991,A00525,8/9/2025,Debit,362703.89,UPI
T001992,A00728,8/31/2024,Credit,35454.55,Branch
T001993,A00863,7/7/2025,Debit,128982.68,UPI
T001994,A00986,6/17/2025,Debit,22797.43,UPI
T001995,A00911,9/26/2024,Credit,175962.32,Branch
T001996,A00381,5/28/2024,Debit,280784.02,NEFT
T001997,A00498,8/29/2025,Credit,305425.86,UPI
T001998,A00282,1/26/2025,Credit,110967.34,ATM
T001999,A00091,2/27/2025,Debit,91669.62,UPI
T002000,A00124,11/16/2023,Debit,234189.21,UPI
T002001,A00262,12/2/2024,Credit,148455.28,UPI
T002002,A00639,1/1/2025,Debit,485413.02,ATM
T002003,A01198,7/21/2024,Debit,391857.41,Branch
T002004,A00893,6/27/2024,Credit,364213.18,ATM
T002005,A01051,11/16/2024,Debit,218981.41,NEFT
T002006,A00733,1/16/2024,Credit,262056.55,ATM
T002007,A00638,12/21/2023,Debit,440666.34,ATM
T002008,A01196,12/20/2023,Debit,121054.09,IMPS
T002009,A01109,10/12/2024,Debit,435691.42,Branch
T002010,A00299,10/17/2023,Credit,75776.83,UPI
T002011,A00302,3/21/2024,Debit,265016.85,UPI
T002012,A00962,6/12/2024,Credit,202875.22,UPI
T002013,A00633,2/23/2025,Credit,136576.95,Branch
T002014,A00703,1/12/2025,Debit,272880.44,NEFT
T002015,A00597,9/24/2024,Debit,19555,NEFT
T002016,A00756,2/28/2025,Credit,214690.54,UPI
T002017,A00017,4/20/2025,Debit,96958.69,UPI
T002018,A01061,9/20/2024,Credit,274022.05,NEFT
T002019,A00297,10/27/2023,Debit,494864.25,IMPS
T002020,A00118,3/29/2024,Credit,498228.29,ATM
T002021,A00487,10/19/2024,Credit,445508.78,Branch
T002022,A01039,3/18/2025,Debit,465481.37,Branch
T002023,A01146,2/6/2024,Credit,251739.57,Branch
T002024,A00112,3/12/2025,Debit,273626.52,UPI
T002025,A00865,7/16/2024,Debit,483839.74,Branch
T002026,A00705,5/1/2025,Credit,159027.95,ATM
T002027,A00401,6/4/2025,Credit,114002.97,IMPS
T002028,A00411,7/4/2025,Debit,460576.56,NEFT
T002029,A00413,11/2/2024,Credit,398917.03,NEFT
T002030,A00141,11/8/2024,Credit,315347.93,ATM
T002031,A00700,3/13/2025,Debit,424919.85,NEFT
T002032,A00388,5/27/2024,Credit,203005.51,NEFT
T002033,A00975,11/18/2023,Credit,69036.08,NEFT
T002034,A00958,12/15/2024,Debit,23811.68,UPI
T002035,A00679,9/13/2024,Credit,167062.85,IMPS
T002036,A01185,7/18/2025,Credit,222813.49,ATM
T002037,A01160,10/4/2024,Debit,222222.32,IMPS
T002038,A00688,5/20/2024,Debit,138422.44,NEFT
T002039,A00614,8/25/2024,Debit,25155.46,IMPS
T002040,A00858,8/17/2024,Credit,180117.03,Branch
T002041,A00674,11/23/2023,Debit,309975.33,Branch
T002042,A00333,5/2/2024,Credit,176284.37,Branch
T002043,A00215,4/22/2025,Credit,182174.62,ATM
T002044,A00931,8/21/2025,Credit,198593.24,UPI
T002045,A00087,3/6/2024,Debit,103074.39,Branch
T002046,A01016,2/27/2025,Debit,91467.85,UPI
T002047,A00450,5/22/2025,Credit,412343.51,ATM
T002048,A00008,10/12/2023,Credit,297073.9,ATM
T002049,A00457,7/14/2025,Credit,270466.99,ATM
T002050,A00472,4/20/2024,Credit,166719.92,IMPS
T002051,A00956,10/18/2024,Credit,382853.32,NEFT
T002052,A00437,4/19/2024,Credit,53659.35,UPI
T002053,A00490,10/2/2023,Credit,246742.92,UPI
T002054,A00985,10/16/2024,Debit,349948.6,UPI
T002055,A00679,11/24/2023,Debit,365336.87,UPI
T002056,A00770,11/23/2024,Debit,333074.6,IMPS
T002057,A00421,8/25/2025,Credit,300084.2,UPI
T002058,A00820,7/7/2024,Debit,444752.66,UPI
T002059,A00378,2/18/2025,Credit,49954.96,IMPS
T002060,A00014,4/6/2025,Debit,41759,IMPS
T002061,A00744,11/13/2024,Credit,50148.52,IMPS
T002062,A00021,10/30/2023,Credit,389476.7,IMPS
T002063,A00152,6/20/2025,Debit,470707.75,UPI
T002064,A00733,6/20/2025,Credit,47467.89,UPI
T002065,A00062,12/2/2024,Credit,493141.48,ATM
T002066,A01137,5/4/2024,Credit,9646.39,IMPS
T002067,A00236,10/20/2023,Debit,164334.13,Branch
T002068,A00292,5/5/2025,Debit,147536.48,ATM
T002069,A00596,2/15/2025,Debit,471220.5,IMPS
T002070,A00902,2/25/2024,Debit,341020.38,IMPS
T002071,A00399,5/16/2024,Debit,27086.31,NEFT
T002072,A01200,8/29/2024,Debit,351378.32,IMPS
T002073,A00738,1/28/2025,Credit,84178.23,ATM
T002074,A00090,3/14/2024,Credit,11994.12,IMPS
T002075,A00061,4/9/2025,Credit,358571.67,ATM
T002076,A00408,1/16/2025,Debit,185537.42,UPI
T002077,A00406,2/29/2024,Credit,116980.54,Branch
T002078,A00582,3/5/2024,Credit,408804.56,NEFT
T002079,A00357,1/22/2025,Credit,466090.55,ATM
T002080,A00449,1/17/2025,Debit,349346.44,UPI
T002081,A00537,7/29/2025,Credit,41670.6,IMPS
T002082,A00357,4/8/2025,Credit,88645.53,ATM
T002083,A00696,12/2/2023,Debit,424.95,NEFT
T002084,A01136,3/30/2024,Debit,41438.23,Branch
T002085,A00504,9/16/2024,Debit,67703.06,NEFT
T002086,A00366,12/9/2023,Debit,218924.92,UPI
T002087,A00402,2/26/2025,Credit,156942.13,Branch
T002088,A00045,2/27/2025,Debit,396963.74,Branch
T002089,A00361,3/1/2024,Credit,282988.56,NEFT
T002090,A00537,7/19/2024,Credit,435974.28,UPI
T002091,A00208,7/11/2024,Debit,29854.57,NEFT
T002092,A00043,3/19/2024,Credit,79038.55,ATM
T002093,A00282,12/11/2023,Credit,208898.61,ATM
T002094,A00777,1/18/2024,Credit,406246.77,IMPS
T002095,A00228,2/1/2024,Credit,459494.53,NEFT
T002096,A00694,5/21/2024,Credit,39562.06,ATM
T002097,A00431,7/6/2024,Debit,55585.8,UPI
T002098,A00625,4/9/2025,Credit,107377.93,IMPS
T002099,A00935,1/26/2024,Credit,359765.18,NEFT
T002100,A00492,1/8/2024,Debit,91628.08,ATM
T002101,A00758,8/28/2025,Credit,439266.04,IMPS
T002102,A00763,10/14/2023,Credit,483309.54,IMPS
T002103,A00351,9/23/2023,Credit,327372.71,NEFT
T002104,A01080,5/13/2024,Debit,343228.16,Branch
T002105,A00889,7/3/2024,Debit,129888.87,UPI
T002106,A00134,3/9/2025,Credit,316894.89,IMPS
T002107,A00243,8/27/2024,Credit,308855.84,IMPS
T002108,A00296,10/7/2024,Credit,16092.11,IMPS
T002109,A00268,7/19/2024,Debit,141331.52,UPI
T002110,A00389,1/24/2025,Credit,477935.23,NEFT
T002111,A00393,2/25/2024,Debit,246207.12,Branch
T002112,A01091,6/15/2024,Credit,382515.99,ATM
T002113,A00775,5/27/2025,Credit,352121.82,IMPS
T002114,A00767,12/25/2023,Debit,422277.95,UPI
T002115,A00652,8/18/2024,Credit,231901.43,ATM
T002116,A00880,4/6/2025,Credit,275417.19,ATM
T002117,A00501,6/26/2025,Debit,465382.09,UPI
T002118,A00095,11/5/2024,Debit,354177.67,IMPS
T002119,A00388,8/23/2025,Credit,294984.61,UPI
T002120,A01097,1/16/2025,Credit,183142.12,Branch
T002121,A00603,5/4/2025,Credit,14122.36,NEFT
T002122,A00305,1/20/2025,Debit,115376.75,IMPS
T002123,A00672,5/6/2024,Credit,375522.96,NEFT
T002124,A00507,1/13/2025,Debit,32974.85,IMPS
T002125,A00110,12/5/2024,Credit,4960.4,ATM
T002126,A00574,9/19/2024,Credit,196395.94,NEFT
T002127,A00259,6/29/2024,Credit,478700.57,Branch
T002128,A01041,9/22/2023,Credit,311058.14,IMPS
T002129,A01197,3/4/2025,Credit,484920.38,NEFT
T002130,A01002,4/30/2025,Credit,386453.39,NEFT
T002131,A00429,4/26/2024,Debit,6201.19,Branch
T002132,A00167,3/17/2024,Debit,345045.68,IMPS
T002133,A00964,8/23/2024,Credit,289531.21,Branch
T002134,A00133,4/28/2025,Debit,1601.8,UPI
T002135,A00343,1/19/2024,Debit,174170.08,ATM
T002136,A01042,4/9/2025,Debit,468850.07,Branch
T002137,A00795,8/29/2024,Credit,439155.61,UPI
T002138,A01043,5/2/2025,Credit,214261.28,Branch
T002139,A00767,6/6/2025,Debit,253290.49,Branch
T002140,A01022,12/7/2023,Credit,349394.97,IMPS
T002141,A01063,6/8/2025,Debit,380182.51,Branch
T002142,A00951,9/1/2024,Debit,32298.29,Branch
T002143,A00367,4/20/2025,Debit,271426.26,NEFT
T002144,A00660,7/7/2024,Debit,313467.81,Branch
T002145,A00766,5/2/2025,Credit,454937.65,ATM
T002146,A01077,2/12/2025,Credit,477710.34,NEFT
T002147,A00990,5/24/2025,Debit,495243.78,Branch
T002148,A01014,3/25/2025,Credit,168471.69,Branch
T002149,A00971,12/28/2023,Credit,307725.27,IMPS
T002150,A00550,3/17/2024,Credit,445964.25,ATM
T002151,A01191,9/8/2024,Debit,479926.19,Branch
T002152,A00822,9/16/2023,Credit,179651.17,Branch
T002153,A01196,2/20/2024,Debit,380006.6,NEFT
T002154,A00075,2/17/2024,Credit,121891.13,NEFT
T002155,A00425,2/23/2025,Debit,186962.53,ATM
T002156,A00450,5/25/2025,Credit,283584.4,NEFT
T002157,A00416,5/1/2024,Debit,73339.31,Branch
T002158,A00926,12/10/2023,Credit,180736.86,UPI
T002159,A00481,5/25/2025,Debit,35423.77,UPI
T002160,A00811,8/14/2024,Debit,29756.51,IMPS
T002161,A00448,4/25/2025,Debit,481880.68,IMPS
T002162,A00627,1/8/2025,Credit,284740.3,NEFT
T002163,A00871,7/20/2024,Debit,288846.76,UPI
T002164,A00773,5/15/2025,Credit,322098.25,UPI
T002165,A01171,3/10/2025,Debit,198951.95,UPI
T002166,A00322,5/12/2024,Debit,214293.74,UPI
T002167,A00767,7/28/2025,Debit,457012.18,Branch
T002168,A00522,11/19/2024,Debit,412141.48,NEFT
T002169,A01128,8/12/2024,Credit,29489.03,IMPS
T002170,A00174,2/16/2025,Debit,273412.99,ATM
T002171,A00276,1/25/2025,Debit,358592.7,UPI
T002172,A00173,2/26/2024,Debit,238802.57,ATM
T002173,A00605,10/18/2023,Credit,22140.01,UPI
T002174,A00911,9/26/2024,Debit,347756.38,Branch
T002175,A01063,8/12/2024,Debit,120893.79,Branch
T002176,A00721,6/24/2025,Credit,239543.09,Branch
T002177,A00472,6/9/2024,Credit,133601.24,ATM
T002178,A01196,8/30/2024,Credit,340141.02,ATM
T002179,A00085,7/20/2025,Debit,358356.56,NEFT
T002180,A00953,4/22/2025,Credit,478212.68,Branch
T002181,A01050,2/16/2024,Debit,331139.96,NEFT
T002182,A00689,7/2/2024,Credit,285180.97,Branch
T002183,A00873,4/5/2024,Credit,144559.12,NEFT
T002184,A00924,7/13/2025,Credit,290568.48,UPI
T002185,A00958,6/26/2024,Credit,481593.76,NEFT
T002186,A00886,2/18/2025,Credit,187546.82,ATM
T002187,A00838,1/1/2024,Credit,112591.65,ATM
T002188,A00753,2/1/2024,Credit,1489.26,ATM
T002189,A01019,2/12/2024,Credit,245439.18,UPI
T002190,A00650,3/15/2025,Debit,188550.78,IMPS
T002191,A00560,4/19/2024,Credit,424048.32,IMPS
T002192,A00784,1/20/2024,Credit,78672.05,UPI
T002193,A00051,1/31/2024,Debit,164113.06,UPI
T002194,A00368,5/27/2024,Debit,109061.31,UPI
T002195,A00905,8/4/2024,Credit,316478.26,Branch
T002196,A00479,1/29/2024,Debit,414238.29,Branch
T002197,A00544,4/25/2025,Debit,36531.98,NEFT
T002198,A00156,7/31/2025,Debit,106337.03,IMPS
T002199,A00736,9/2/2025,Credit,189803.52,NEFT
T002200,A00169,10/11/2023,Credit,127626.43,UPI
T002201,A00604,9/11/2024,Debit,449432.09,UPI
T002202,A01028,2/26/2025,Debit,91904.08,NEFT
T002203,A01051,4/3/2024,Credit,52973.36,IMPS
T002204,A01120,8/26/2025,Debit,268665.73,IMPS
T002205,A00161,5/12/2024,Credit,91966.75,Branch
T002206,A00567,11/9/2024,Credit,30668.04,IMPS
T002207,A00467,5/3/2025,Debit,93466.4,ATM
T002208,A00202,9/10/2025,Credit,473517.77,Branch
T002209,A00243,12/22/2024,Credit,351257.98,Branch
T002210,A00147,9/28/2024,Credit,74810.87,Branch
T002211,A00738,7/13/2024,Credit,394659.48,UPI
T002212,A00079,6/24/2025,Debit,153926.86,UPI
T002213,A01119,10/15/2023,Debit,428020.13,UPI
T002214,A00411,10/15/2023,Debit,34965.03,IMPS
T002215,A00684,2/13/2024,Credit,368640.66,Branch
T002216,A00403,5/19/2025,Debit,16070.95,Branch
T002217,A00675,4/24/2025,Credit,20012.93,IMPS
T002218,A00513,7/9/2024,Credit,447525.6,ATM
T002219,A00620,10/26/2024,Debit,210935.25,NEFT
T002220,A00563,9/16/2023,Debit,338415.77,Branch
T002221,A00391,8/20/2025,Credit,178149.13,NEFT
T002222,A00283,6/19/2025,Debit,2908.74,ATM
T002223,A01113,1/10/2024,Credit,382176.28,IMPS
T002224,A00535,2/25/2024,Credit,270552.83,Branch
T002225,A00018,9/2/2024,Debit,456770.9,ATM
T002226,A00614,11/28/2024,Credit,255267.33,IMPS
T002227,A00578,11/27/2024,Credit,121563.56,ATM
T002228,A00710,10/28/2023,Debit,75818.26,UPI
T002229,A00828,10/23/2024,Credit,451436.17,NEFT
T002230,A00831,3/15/2025,Debit,44284.29,Branch
T002231,A01188,8/12/2024,Credit,196351.78,NEFT
T002232,A00025,5/9/2024,Credit,110050.03,IMPS
T002233,A00967,1/11/2025,Credit,68126.93,NEFT
T002234,A01050,1/26/2024,Credit,463766.44,IMPS
T002235,A00306,5/12/2024,Debit,140866.78,Branch
T002236,A00815,11/8/2023,Credit,339201.31,Branch
T002237,A00467,11/27/2024,Debit,478848.12,Branch
T002238,A00465,10/25/2024,Credit,461772.46,NEFT
T002239,A00430,10/2/2023,Debit,228323.62,IMPS
T002240,A00972,6/5/2025,Debit,377143.12,ATM
T002241,A00479,2/22/2024,Credit,498011.65,NEFT
T002242,A01057,8/23/2025,Debit,278286.13,Branch
T002243,A01132,3/24/2025,Debit,491012.58,IMPS
T002244,A00960,4/7/2025,Debit,225628.69,IMPS
T002245,A00945,12/7/2023,Credit,428619.21,Branch
T002246,A00698,4/29/2024,Debit,430365.81,NEFT
T002247,A00176,10/6/2023,Debit,43954.65,Branch
T002248,A00642,6/3/2024,Debit,296750.2,IMPS
T002249,A00385,6/6/2024,Debit,296838.99,UPI
T002250,A00879,7/21/2024,Debit,211806.52,Branch
T002251,A00856,10/17/2023,Debit,83826.8,UPI
T002252,A00430,12/13/2023,Credit,23308.46,ATM
